PlayerID,ClubID,LigaID,TemporadaID,Net_Fixed_PW_USD,Net_Fixed_PY_USD,Net_Bonus_PY_USD,Net_Total_PY_USD,Adj_Net_Total_PY_2026
10432,4,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
9340,16,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
4945,26,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
3170,11,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
8936,9,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
2904,26,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
9731,10,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
7185,10,1,3,39155.0,2036050.0,0.0,2036050.0,2036050.0
2916,3,1,3,38067.0,1979493.0,0.0,1979493.0,1979493.0
6576,1,1,3,37632.0,1956870.0,0.0,1956870.0,1956870.0
11112,11,1,3,36545.0,1900314.0,271473.0,2171787.0,2171787.0
1236,4,1,3,36545.0,1900314.0,0.0,1900314.0,1900314.0
811,26,1,3,34804.0,1809822.0,0.0,1809822.0,1809822.0
7966,5,1,3,34804.0,1809822.0,0.0,1809822.0,1809822.0
7238,4,1,3,34804.0,1809822.0,0.0,1809822.0,1809822.0
2836,11,1,3,34804.0,1809822.0,0.0,1809822.0,1809822.0
5700,5,1,3,33934.0,1764577.0,0.0,1764577.0,1764577.0
13451,4,1,3,33934.0,1764577.0,0.0,1764577.0,1764577.0
1430,19,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
12373,24,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
216,24,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
1529,11,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
398,24,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
3624,11,1,3,32629.0,1696708.0,565570.0,2262278.0,2262278.0
3437,19,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
6773,19,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
5382,19,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
611,3,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
11223,19,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
1705,26,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
3540,10,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
3325,26,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
4065,26,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
6235,4,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
10714,26,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
5618,22,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
11301,26,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
1285,17,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
1027,22,1,3,32629.0,1696708.0,0.0,1696708.0,1696708.0
11885,18,1,3,32411.0,1685397.0,0.0,1685397.0,1685397.0
9345,22,1,3,31324.0,1628840.0,0.0,1628840.0,1628840.0
3561,24,1,3,31324.0,1628840.0,0.0,1628840.0,1628840.0
14278,5,1,3,31324.0,1628840.0,0.0,1628840.0,1628840.0
5510,7,1,3,30454.0,1583595.0,0.0,1583595.0,1583595.0
4260,13,1,3,30454.0,1583595.0,0.0,1583595.0,1583595.0
13227,24,1,3,29149.0,1515726.0,0.0,1515726.0,1515726.0
2386,19,1,3,28278.0,1470481.0,0.0,1470481.0,1470481.0
12817,16,1,3,28278.0,1470481.0,0.0,1470481.0,1470481.0
921,22,1,3,28278.0,1470481.0,0.0,1470481.0,1470481.0
14043,11,1,3,28278.0,1470481.0,147048.0,1617529.0,1617529.0
2288,10,1,3,26756.0,1391301.0,0.0,1391301.0,1391301.0
2178,11,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
8943,19,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
5098,4,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
12854,22,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
4568,23,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
8271,26,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
12028,19,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
7250,24,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
7007,24,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
3207,10,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
4635,7,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
8974,19,1,3,26103.0,1357367.0,0.0,1357367.0,1357367.0
13993,7,1,3,25016.0,1300810.0,0.0,1300810.0,1300810.0
14443,3,1,3,25016.0,1300810.0,0.0,1300810.0,1300810.0
5269,22,1,3,25016.0,1300810.0,0.0,1300810.0,1300810.0
7255,10,1,3,25016.0,1300810.0,0.0,1300810.0,1300810.0
14228,19,1,3,24581.0,1278187.0,0.0,1278187.0,1278187.0
12633,26,1,3,23928.0,1244253.0,0.0,1244253.0,1244253.0
5868,11,1,3,23928.0,1244253.0,226228.0,1470481.0,1470481.0
5747,24,1,3,23928.0,1244253.0,0.0,1244253.0,1244253.0
10455,19,1,3,23928.0,1244253.0,0.0,1244253.0,1244253.0
8630,26,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
1473,22,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
5155,3,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
213,13,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
2514,19,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
3465,10,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
903,18,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
7767,24,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
12813,26,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
10087,3,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
12807,19,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
10075,3,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
346,3,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
8605,10,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
8542,17,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
12700,13,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
4579,18,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
115,11,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
11021,13,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
5777,18,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
6782,22,1,3,21753.0,1131139.0,0.0,1131139.0,1131139.0
7219,26,1,3,20883.0,1085893.0,0.0,1085893.0,1085893.0
608,26,1,3,20883.0,1085893.0,0.0,1085893.0,1085893.0
2685,5,1,3,20883.0,1085893.0,0.0,1085893.0,1085893.0
640,9,1,3,20665.0,1074582.0,0.0,1074582.0,1074582.0
5478,25,1,3,20012.0,1040648.0,0.0,1040648.0,1040648.0
11763,25,1,3,19795.0,1029336.0,0.0,1029336.0,1029336.0
3758,9,1,3,19577.0,1018025.0,158359.0,1176385.0,1176385.0
3410,26,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
6724,16,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
358,24,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
2502,24,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
2758,25,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
12347,17,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
12268,19,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
6977,18,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
11157,18,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
896,3,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
11698,11,1,3,19577.0,1018025.0,0.0,1018025.0,1018025.0
10517,22,1,3,18925.0,984091.0,0.0,984091.0,984091.0
6520,20,1,3,18707.0,972780.0,0.0,972780.0,972780.0
13949,14,1,3,18490.0,961468.0,0.0,961468.0,961468.0
13743,1,1,3,18490.0,961468.0,0.0,961468.0,961468.0
13886,3,1,3,17837.0,927534.0,0.0,927534.0,927534.0
463,17,1,3,17402.0,904911.0,0.0,904911.0,904911.0
460,5,1,3,17402.0,904911.0,226228.0,1131139.0,1131139.0
318,17,1,3,17402.0,904911.0,0.0,904911.0,904911.0
312,22,1,3,17402.0,904911.0,0.0,904911.0,904911.0
1852,22,1,3,17402.0,904911.0,0.0,904911.0,904911.0
12821,9,1,3,17402.0,904911.0,0.0,904911.0,904911.0
8654,22,1,3,17402.0,904911.0,0.0,904911.0,904911.0
3479,25,1,3,17402.0,904911.0,0.0,904911.0,904911.0
11527,25,1,3,17402.0,904911.0,0.0,904911.0,904911.0
350,19,1,3,17402.0,904911.0,0.0,904911.0,904911.0
13880,18,1,3,17402.0,904911.0,0.0,904911.0,904911.0
1403,16,1,3,17185.0,893600.0,0.0,893600.0,893600.0
5649,7,1,3,16967.0,882288.0,0.0,882288.0,882288.0
7590,23,1,3,16967.0,882288.0,0.0,882288.0,882288.0
7084,23,1,3,16750.0,870977.0,0.0,870977.0,870977.0
2030,7,1,3,16750.0,870977.0,0.0,870977.0,870977.0
11458,11,1,3,16315.0,848354.0,0.0,848354.0,848354.0
6026,13,1,3,16315.0,848354.0,0.0,848354.0,848354.0
1420,1,1,3,16315.0,848354.0,0.0,848354.0,848354.0
11492,18,1,3,16315.0,848354.0,0.0,848354.0,848354.0
1045,3,1,3,16315.0,848354.0,0.0,848354.0,848354.0
13256,26,1,3,16315.0,848354.0,0.0,848354.0,848354.0
2276,7,1,3,16315.0,848354.0,0.0,848354.0,848354.0
5048,25,1,3,15662.0,814420.0,0.0,814420.0,814420.0
1437,23,1,3,15662.0,814420.0,0.0,814420.0,814420.0
12810,25,1,3,15662.0,814420.0,0.0,814420.0,814420.0
13104,13,1,3,15662.0,814420.0,0.0,814420.0,814420.0
491,9,1,3,15662.0,814420.0,0.0,814420.0,814420.0
9093,23,1,3,15662.0,814420.0,0.0,814420.0,814420.0
12621,13,1,3,15662.0,814420.0,0.0,814420.0,814420.0
234,19,1,3,15227.0,791797.0,0.0,791797.0,791797.0
10236,17,1,3,15227.0,791797.0,0.0,791797.0,791797.0
5721,3,1,3,15227.0,791797.0,0.0,791797.0,791797.0
6802,17,1,3,15227.0,791797.0,0.0,791797.0,791797.0
10360,14,1,3,15227.0,791797.0,0.0,791797.0,791797.0
1031,1,1,3,15227.0,791797.0,0.0,791797.0,791797.0
13740,16,1,3,15227.0,791797.0,0.0,791797.0,791797.0
1848,3,1,3,15227.0,791797.0,113114.0,904911.0,904911.0
11240,16,1,3,15227.0,791797.0,0.0,791797.0,791797.0
1157,18,1,3,15227.0,791797.0,0.0,791797.0,791797.0
12000,14,1,3,15227.0,791797.0,0.0,791797.0,791797.0
1417,16,1,3,15227.0,791797.0,0.0,791797.0,791797.0
47,19,1,3,15227.0,791797.0,0.0,791797.0,791797.0
13267,16,1,3,15227.0,791797.0,0.0,791797.0,791797.0
3120,23,1,3,15227.0,791797.0,0.0,791797.0,791797.0
6233,25,1,3,15227.0,791797.0,0.0,791797.0,791797.0
14259,26,1,3,15227.0,791797.0,0.0,791797.0,791797.0
12905,22,1,3,14574.0,757863.0,0.0,757863.0,757863.0
4941,5,1,3,14139.0,735240.0,0.0,735240.0,735240.0
14447,26,1,3,14139.0,735240.0,0.0,735240.0,735240.0
7755,17,1,3,13052.0,678683.0,0.0,678683.0,678683.0
4019,17,1,3,13052.0,678683.0,0.0,678683.0,678683.0
1550,22,1,3,13052.0,678683.0,0.0,678683.0,678683.0
3585,10,1,3,13052.0,678683.0,0.0,678683.0,678683.0
6788,1,1,3,13052.0,678683.0,0.0,678683.0,678683.0
11825,18,1,3,13052.0,678683.0,0.0,678683.0,678683.0
11891,17,1,3,13052.0,678683.0,0.0,678683.0,678683.0
11130,3,1,3,13052.0,678683.0,0.0,678683.0,678683.0
9738,25,1,3,13052.0,678683.0,0.0,678683.0,678683.0
12576,4,1,3,13052.0,678683.0,0.0,678683.0,678683.0
4015,25,1,3,13052.0,678683.0,0.0,678683.0,678683.0
12091,24,1,3,13052.0,678683.0,0.0,678683.0,678683.0
8892,16,1,3,13052.0,678683.0,0.0,678683.0,678683.0
4436,9,1,3,13052.0,678683.0,0.0,678683.0,678683.0
11538,9,1,3,13052.0,678683.0,0.0,678683.0,678683.0
13095,23,1,3,13052.0,678683.0,0.0,678683.0,678683.0
2040,14,1,3,13052.0,678683.0,0.0,678683.0,678683.0
1381,23,1,3,13052.0,678683.0,0.0,678683.0,678683.0
14403,11,1,3,13052.0,678683.0,0.0,678683.0,678683.0
7945,11,1,3,13052.0,678683.0,0.0,678683.0,678683.0
1056,25,1,3,13052.0,678683.0,0.0,678683.0,678683.0
10024,11,1,3,13052.0,678683.0,0.0,678683.0,678683.0
13210,25,1,3,13052.0,678683.0,0.0,678683.0,678683.0
4716,7,1,3,13052.0,678683.0,0.0,678683.0,678683.0
1506,11,1,3,13052.0,678683.0,0.0,678683.0,678683.0
930,13,1,3,13052.0,678683.0,0.0,678683.0,678683.0
13858,25,1,3,12617.0,656061.0,0.0,656061.0,656061.0
11060,10,1,3,12617.0,656061.0,0.0,656061.0,656061.0
2762,11,1,3,12617.0,656061.0,0.0,656061.0,656061.0
11140,7,1,3,11964.0,622126.0,0.0,622126.0,622126.0
6282,7,1,3,11964.0,622126.0,0.0,622126.0,622126.0
14342,11,1,3,11529.0,599504.0,0.0,599504.0,599504.0
233,24,1,3,11529.0,599504.0,0.0,599504.0,599504.0
5887,23,1,3,11311.0,588192.0,0.0,588192.0,588192.0
10041,7,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11146,14,1,3,10876.0,565570.0,0.0,565570.0,565570.0
12536,16,1,3,10876.0,565570.0,0.0,565570.0,565570.0
113,17,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11152,18,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11521,18,1,3,10876.0,565570.0,0.0,565570.0,565570.0
689,10,1,3,10876.0,565570.0,0.0,565570.0,565570.0
8049,9,1,3,10876.0,565570.0,0.0,565570.0,565570.0
6716,9,1,3,10876.0,565570.0,0.0,565570.0,565570.0
6811,22,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11119,22,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11248,22,1,3,10876.0,565570.0,0.0,565570.0,565570.0
5895,7,1,3,10876.0,565570.0,0.0,565570.0,565570.0
8553,24,1,3,10876.0,565570.0,0.0,565570.0,565570.0
8614,25,1,3,10876.0,565570.0,0.0,565570.0,565570.0
13407,25,1,3,10876.0,565570.0,0.0,565570.0,565570.0
4048,23,1,3,10876.0,565570.0,0.0,565570.0,565570.0
11901,23,1,3,10876.0,565570.0,0.0,565570.0,565570.0
2350,1,1,3,10876.0,565570.0,0.0,565570.0,565570.0
1378,1,1,3,10876.0,565570.0,0.0,565570.0,565570.0
4445,9,1,3,10441.0,542947.0,0.0,542947.0,542947.0
8895,1,1,3,10441.0,542947.0,0.0,542947.0,542947.0
5715,3,1,3,10441.0,542947.0,0.0,542947.0,542947.0
7777,26,1,3,10441.0,542947.0,0.0,542947.0,542947.0
253,18,1,3,10006.0,520324.0,0.0,520324.0,520324.0
12861,17,1,3,10006.0,520324.0,0.0,520324.0,520324.0
10437,1,1,3,9789.0,509013.0,0.0,509013.0,509013.0
4276,1,1,3,9789.0,509013.0,0.0,509013.0,509013.0
11878,26,1,3,9789.0,509013.0,0.0,509013.0,509013.0
5455,7,1,3,9789.0,509013.0,0.0,509013.0,509013.0
887,9,1,3,9789.0,509013.0,0.0,509013.0,509013.0
806,18,1,3,9789.0,509013.0,0.0,509013.0,509013.0
5849,18,1,3,9789.0,509013.0,0.0,509013.0,509013.0
11687,9,1,3,9789.0,509013.0,0.0,509013.0,509013.0
8951,5,1,3,9789.0,509013.0,0.0,509013.0,509013.0
6019,7,1,3,9789.0,509013.0,0.0,509013.0,509013.0
13403,26,1,3,9571.0,497701.0,0.0,497701.0,497701.0
8864,23,1,3,9354.0,486390.0,0.0,486390.0,486390.0
14537,19,1,3,8919.0,463767.0,0.0,463767.0,463767.0
6798,22,1,3,8701.0,452456.0,0.0,452456.0,452456.0
6222,13,1,3,8701.0,452456.0,0.0,452456.0,452456.0
11064,9,1,3,8701.0,452456.0,0.0,452456.0,452456.0
12844,18,1,3,8701.0,452456.0,0.0,452456.0,452456.0
5385,5,1,3,8701.0,452456.0,0.0,452456.0,452456.0
2812,16,1,3,8701.0,452456.0,0.0,452456.0,452456.0
12136,14,1,3,8701.0,452456.0,0.0,452456.0,452456.0
9434,16,1,3,8701.0,452456.0,0.0,452456.0,452456.0
2911,16,1,3,8701.0,452456.0,0.0,452456.0,452456.0
6266,7,1,3,8701.0,452456.0,0.0,452456.0,452456.0
7261,23,1,3,8701.0,452456.0,0.0,452456.0,452456.0
13666,1,1,3,8701.0,452456.0,0.0,452456.0,452456.0
6245,14,1,3,8701.0,452456.0,0.0,452456.0,452456.0
336,17,1,3,8701.0,452456.0,0.0,452456.0,452456.0
9264,3,1,3,8701.0,452456.0,0.0,452456.0,452456.0
11076,16,1,3,8701.0,452456.0,0.0,452456.0,452456.0
12366,17,1,3,8701.0,452456.0,0.0,452456.0,452456.0
7015,13,1,3,8701.0,452456.0,0.0,452456.0,452456.0
7810,13,1,3,8701.0,452456.0,0.0,452456.0,452456.0
3446,25,1,3,8266.0,429833.0,0.0,429833.0,429833.0
11953,4,1,3,8266.0,429833.0,0.0,429833.0,429833.0
10335,1,1,3,8266.0,429833.0,0.0,429833.0,429833.0
1639,18,1,3,8048.0,418521.0,0.0,418521.0,418521.0
7274,3,1,3,7613.0,395899.0,0.0,395899.0,395899.0
504,1,1,3,7613.0,395899.0,0.0,395899.0,395899.0
66,16,1,3,7613.0,395899.0,0.0,395899.0,395899.0
1610,1,1,3,7613.0,395899.0,0.0,395899.0,395899.0
2021,11,1,3,7613.0,395899.0,0.0,395899.0,395899.0
5498,7,1,3,7613.0,395899.0,0.0,395899.0,395899.0
12114,16,1,3,7613.0,395899.0,0.0,395899.0,395899.0
466,11,1,3,7613.0,395899.0,0.0,395899.0,395899.0
965,23,1,3,7613.0,395899.0,0.0,395899.0,395899.0
2313,1,1,3,7613.0,395899.0,0.0,395899.0,395899.0
898,24,1,3,7613.0,395899.0,0.0,395899.0,395899.0
6252,22,1,3,7613.0,395899.0,0.0,395899.0,395899.0
7223,10,1,3,7613.0,395899.0,0.0,395899.0,395899.0
6572,9,1,3,7613.0,395899.0,0.0,395899.0,395899.0
6260,13,1,3,7613.0,395899.0,0.0,395899.0,395899.0
5646,17,1,3,7613.0,395899.0,0.0,395899.0,395899.0
5863,25,1,3,7613.0,395899.0,0.0,395899.0,395899.0
7050,17,1,3,7178.0,373276.0,0.0,373276.0,373276.0
6271,23,1,3,6961.0,361964.0,0.0,361964.0,361964.0
4939,18,1,3,6743.0,350653.0,0.0,350653.0,350653.0
7758,1,1,3,6743.0,350653.0,0.0,350653.0,350653.0
2280,1,1,3,6526.0,339342.0,0.0,339342.0,339342.0
693,13,1,3,6526.0,339342.0,0.0,339342.0,339342.0
8948,13,1,3,6526.0,339342.0,0.0,339342.0,339342.0
4038,13,1,3,6526.0,339342.0,0.0,339342.0,339342.0
6523,25,1,3,6526.0,339342.0,0.0,339342.0,339342.0
11532,24,1,3,6526.0,339342.0,0.0,339342.0,339342.0
2883,18,1,3,6526.0,339342.0,0.0,339342.0,339342.0
14402,25,1,3,6526.0,339342.0,0.0,339342.0,339342.0
659,13,1,3,6526.0,339342.0,0.0,339342.0,339342.0
14251,7,1,3,6526.0,339342.0,0.0,339342.0,339342.0
857,10,1,3,6526.0,339342.0,0.0,339342.0,339342.0
430,13,1,3,6526.0,339342.0,0.0,339342.0,339342.0
4649,25,1,3,6526.0,339342.0,0.0,339342.0,339342.0
7247,14,1,3,6526.0,339342.0,0.0,339342.0,339342.0
6552,10,1,3,6526.0,339342.0,0.0,339342.0,339342.0
11341,18,1,3,6526.0,339342.0,0.0,339342.0,339342.0
7510,23,1,3,6526.0,339342.0,0.0,339342.0,339342.0
9547,14,1,3,6526.0,339342.0,0.0,339342.0,339342.0
928,9,1,3,6526.0,339342.0,0.0,339342.0,339342.0
12228,4,1,3,6526.0,339342.0,0.0,339342.0,339342.0
1969,10,1,3,6308.0,328030.0,0.0,328030.0,328030.0
2516,16,1,3,6308.0,328030.0,0.0,328030.0,328030.0
5663,26,1,3,6308.0,328030.0,0.0,328030.0,328030.0
12847,7,1,3,6308.0,328030.0,0.0,328030.0,328030.0
7264,11,1,3,6308.0,328030.0,0.0,328030.0,328030.0
2401,23,1,3,6091.0,316719.0,0.0,316719.0,316719.0
2146,9,1,3,5656.0,294096.0,0.0,294096.0,294096.0
13871,17,1,3,5438.0,282785.0,0.0,282785.0,282785.0
109,18,1,3,5438.0,282785.0,0.0,282785.0,282785.0
8883,13,1,3,5438.0,282785.0,0.0,282785.0,282785.0
3501,13,1,3,5438.0,282785.0,0.0,282785.0,282785.0
1219,13,1,3,5438.0,282785.0,0.0,282785.0,282785.0
6537,11,1,3,5438.0,282785.0,0.0,282785.0,282785.0
11557,10,1,3,5438.0,282785.0,0.0,282785.0,282785.0
7199,14,1,3,5438.0,282785.0,0.0,282785.0,282785.0
7189,10,1,3,5438.0,282785.0,0.0,282785.0,282785.0
925,10,1,3,5438.0,282785.0,0.0,282785.0,282785.0
11408,26,1,3,5438.0,282785.0,0.0,282785.0,282785.0
9241,14,1,3,5438.0,282785.0,0.0,282785.0,282785.0
8611,23,1,3,5438.0,282785.0,0.0,282785.0,282785.0
13275,23,1,3,5438.0,282785.0,0.0,282785.0,282785.0
3100,14,1,3,5438.0,282785.0,0.0,282785.0,282785.0
12824,18,1,3,5221.0,271473.0,0.0,271473.0,271473.0
4006,14,1,3,5003.0,260162.0,0.0,260162.0,260162.0
7034,9,1,3,5003.0,260162.0,0.0,260162.0,260162.0
3092,13,1,3,5003.0,260162.0,0.0,260162.0,260162.0
12774,23,1,3,4786.0,248851.0,0.0,248851.0,248851.0
1458,18,1,3,4786.0,248851.0,0.0,248851.0,248851.0
2340,9,1,3,4786.0,248851.0,0.0,248851.0,248851.0
2991,14,1,3,4568.0,237539.0,0.0,237539.0,237539.0
10021,14,1,3,4568.0,237539.0,0.0,237539.0,237539.0
3422,14,1,3,4351.0,226228.0,0.0,226228.0,226228.0
11220,7,1,3,4351.0,226228.0,0.0,226228.0,226228.0
14089,13,1,3,4351.0,226228.0,0.0,226228.0,226228.0
9366,13,1,3,4351.0,226228.0,0.0,226228.0,226228.0
13089,24,1,3,4351.0,226228.0,0.0,226228.0,226228.0
6982,17,1,3,4351.0,226228.0,0.0,226228.0,226228.0
2332,1,1,3,4351.0,226228.0,0.0,226228.0,226228.0
8945,5,1,3,4351.0,226228.0,0.0,226228.0,226228.0
194,3,1,3,4351.0,226228.0,0.0,226228.0,226228.0
12128,9,1,3,4351.0,226228.0,0.0,226228.0,226228.0
10050,13,1,3,4351.0,226228.0,0.0,226228.0,226228.0
13903,9,1,3,4351.0,226228.0,0.0,226228.0,226228.0
6241,25,1,3,4133.0,214916.0,0.0,214916.0,214916.0
6507,17,1,3,4133.0,214916.0,0.0,214916.0,214916.0
7202,17,1,3,4133.0,214916.0,0.0,214916.0,214916.0
1871,13,1,3,3915.0,203605.0,0.0,203605.0,203605.0
6263,9,1,3,3915.0,203605.0,0.0,203605.0,203605.0
11417,5,1,3,3915.0,203605.0,0.0,203605.0,203605.0
7197,11,1,3,3915.0,203605.0,0.0,203605.0,203605.0
54,1,1,3,3915.0,203605.0,0.0,203605.0,203605.0
13963,16,1,3,3698.0,192294.0,0.0,192294.0,192294.0
6990,14,1,3,3698.0,192294.0,0.0,192294.0,192294.0
801,7,1,3,3698.0,192294.0,0.0,192294.0,192294.0
5488,1,1,3,3698.0,192294.0,0.0,192294.0,192294.0
1065,23,1,3,3263.0,169671.0,0.0,169671.0,169671.0
2844,7,1,3,3263.0,169671.0,0.0,169671.0,169671.0
5631,26,1,3,3263.0,169671.0,0.0,169671.0,169671.0
11396,1,1,3,3263.0,169671.0,0.0,169671.0,169671.0
5639,7,1,3,3263.0,169671.0,0.0,169671.0,169671.0
12653,1,1,3,3263.0,169671.0,0.0,169671.0,169671.0
12893,14,1,3,3263.0,169671.0,0.0,169671.0,169671.0
3658,14,1,3,3263.0,169671.0,0.0,169671.0,169671.0
261,1,1,3,3263.0,169671.0,0.0,169671.0,169671.0
8879,24,1,3,3263.0,169671.0,0.0,169671.0,169671.0
145,23,1,3,3263.0,169671.0,0.0,169671.0,169671.0
14133,9,1,3,3263.0,169671.0,0.0,169671.0,169671.0
3607,16,1,3,3045.0,158359.0,0.0,158359.0,158359.0
6516,19,1,3,3045.0,158359.0,0.0,158359.0,158359.0
7299,14,1,3,3045.0,158359.0,0.0,158359.0,158359.0
6780,22,1,3,3045.0,158359.0,0.0,158359.0,158359.0
14575,14,1,3,3045.0,158359.0,0.0,158359.0,158359.0
13874,3,1,3,3045.0,158359.0,113114.0,271473.0,271473.0
3211,23,1,3,2828.0,147048.0,0.0,147048.0,147048.0
8105,16,1,3,2828.0,147048.0,0.0,147048.0,147048.0
6515,1,1,3,2610.0,135737.0,0.0,135737.0,135737.0
12858,14,1,3,2175.0,113114.0,0.0,113114.0,113114.0
7021,16,1,3,2175.0,113114.0,0.0,113114.0,113114.0
11256,9,1,3,2175.0,113114.0,0.0,113114.0,113114.0
7419,9,1,3,2175.0,113114.0,0.0,113114.0,113114.0
11267,5,1,3,2175.0,113114.0,0.0,113114.0,113114.0
1238,9,1,3,2175.0,113114.0,0.0,113114.0,113114.0
2418,25,1,3,2175.0,113114.0,0.0,113114.0,113114.0
1024,5,1,3,2175.0,113114.0,0.0,113114.0,113114.0
11806,10,1,3,2175.0,113114.0,0.0,113114.0,113114.0
11082,9,1,3,1958.0,101803.0,0.0,101803.0,101803.0
5854,16,1,3,1958.0,101803.0,0.0,101803.0,101803.0
1428,9,1,3,1958.0,101803.0,0.0,101803.0,101803.0
3173,16,1,3,1958.0,101803.0,0.0,101803.0,101803.0
8957,16,1,3,1958.0,101803.0,0.0,101803.0,101803.0
7253,13,1,3,1958.0,101803.0,0.0,101803.0,101803.0
2552,10,1,3,1958.0,101803.0,0.0,101803.0,101803.0
4809,11,1,3,1958.0,101803.0,0.0,101803.0,101803.0
10139,11,1,3,1958.0,101803.0,0.0,101803.0,101803.0
6893,18,1,3,1958.0,101803.0,0.0,101803.0,101803.0
14118,11,1,3,1958.0,101803.0,0.0,101803.0,101803.0
932,14,1,3,1958.0,101803.0,0.0,101803.0,101803.0
11237,17,1,3,1958.0,101803.0,0.0,101803.0,101803.0
13884,22,1,3,1958.0,101803.0,0.0,101803.0,101803.0
11783,9,1,3,1740.0,90491.0,0.0,90491.0,90491.0
264,1,1,3,1740.0,90491.0,0.0,90491.0,90491.0
11515,18,1,3,1740.0,90491.0,0.0,90491.0,90491.0
9419,19,1,3,1740.0,90491.0,0.0,90491.0,90491.0
4652,19,1,3,1740.0,90491.0,0.0,90491.0,90491.0
228,14,1,3,1523.0,79180.0,0.0,79180.0,79180.0
2318,7,1,3,1523.0,79180.0,0.0,79180.0,79180.0
14439,10,1,3,1523.0,79180.0,0.0,79180.0,79180.0
2696,10,1,3,1523.0,79180.0,0.0,79180.0,79180.0
443,10,1,3,1305.0,67868.0,0.0,67868.0,67868.0
